"No.","Time","Source","Destination","Protocol","Length","Info"
"326","4.642032549","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2051107 Win=65535 Len=0"
"327","4.642612944","212.143.195.14","192.168.129.132","TLSv1.2","16887","Application Data, Application Data, Application Data, Application Data"
"328","4.642968384","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2067940 Win=65535 Len=0"
"329","4.645755526","212.143.195.14","192.168.129.132","TLSv1.2","45017","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"330","4.645917921","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2112903 Win=65535 Len=0"
"331","4.646129740","212.143.195.14","192.168.129.132","TLSv1.2","19330","Application Data, Application Data, Application Data, Application Data"
"332","4.646631223","212.143.195.14","192.168.129.132","TLSv1.2","45017","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"333","4.647354315","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2177142 Win=65535 Len=0"
"334","4.647763977","212.143.195.14","192.168.129.132","TLSv1.2","62781","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"335","4.648626788","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2239869 Win=65535 Len=0"
"336","4.653341551","212.143.195.14","192.168.129.132","TLSv1.2","16998","Application Data, Application Data, Application Data, Application Data, Application Data"
"337","4.653388897","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2256813 Win=65535 Len=0"
"338","4.653717873","212.143.195.14","192.168.129.132","TLSv1.2","29264","Application Data"
"339","4.653750354","212.143.195.14","192.168.129.132","TLSv1.2","18139","Application Data, Application Data, Application Data, Application Data"
"340","4.653826696","212.143.195.14","192.168.129.132","TLSv1.2","16998","Application Data"
"341","4.654343867","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2321052 Win=65535 Len=0"
"342","4.654937424","212.143.195.14","192.168.129.132","TLSv1.2","64293","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"343","4.655162635","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2385291 Win=65535 Len=0"
"344","4.655596251","212.143.195.14","192.168.129.132","TLSv1.2","6934","Application Data, Application Data, Application Data, Application Data"
"345","4.655708441","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2392171 Win=65535 Len=0"
"346","4.656727031","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=2392171 Ack=21508 Win=64240 Len=8472 [TCP PDU reassembled in 347]"
"347","4.656727523","212.143.195.14","192.168.129.132","TLSv1.2","18410","Application Data"
"348","4.656770365","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2400643 Win=65535 Len=0"
"349","4.656873465","212.143.195.14","192.168.129.132","TLSv1.2","5124","Application Data, Application Data, Application Data, Application Data"
"350","4.657478053","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2424069 Win=65535 Len=0"
"351","4.660650235","212.143.195.14","192.168.129.132","TCP","9938","443  >  54820 [PSH, ACK] Seq=2424069 Ack=21508 Win=64240 Len=9884 [TCP PDU reassembled in 352]"
"352","4.660650617","212.143.195.14","192.168.129.132","TLSv1.2","12762","Application Data"
"353","4.660738479","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2433953 Win=65535 Len=0"
"354","4.660864684","212.143.195.14","192.168.129.132","TLSv1.2","16164","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"355","4.660912269","212.143.195.14","192.168.129.132","TCP","5569","443  >  54820 [PSH, ACK] Seq=2462771 Ack=21508 Win=64240 Len=5515 [TCP PDU reassembled in 357]"
"356","4.660994025","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2462771 Win=65535 Len=0"
"357","4.661140296","212.143.195.14","192.168.129.132","TLSv1.2","12762","Application Data"
"358","4.661164125","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2480994 Win=65535 Len=0"
"359","4.661215600","212.143.195.14","192.168.129.132","TLSv1.2","16998","Application Data, Application Data, Application Data, Application Data"
"360","4.661257809","212.143.195.14","192.168.129.132","TCP","308","443  >  54820 [PSH, ACK] Seq=2497938 Ack=21508 Win=64240 Len=254 [TCP PDU reassembled in 362]"
"361","4.661313498","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2498192 Win=65535 Len=0"
"362","4.661392290","212.143.195.14","192.168.129.132","TLSv1.2","15747","Application Data"
"363","4.661477868","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2513885 Win=65535 Len=0"
"364","4.661576165","212.143.195.14","192.168.129.132","TLSv1.2","12762","Application Data, Application Data, Application Data, Application Data"
"365","4.661628526","212.143.195.14","192.168.129.132","TCP","12762","443  >  54820 [PSH, ACK] Seq=2526593 Ack=21508 Win=64240 Len=12708 [TCP PDU reassembled in 367]"
"366","4.661807908","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2539301 Win=65535 Len=0"
"367","4.661819101","212.143.195.14","192.168.129.132","TLSv1.2","18410","Application Data, Application Data, Application Data, Application Data, Application Data"
"368","4.661945317","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2557657 Win=65535 Len=0"
"369","4.662057152","212.143.195.14","192.168.129.132","TCP","5260","443  >  54820 [PSH, ACK] Seq=2557657 Ack=21508 Win=64240 Len=5206 [TCP PDU reassembled in 371]"
"370","4.662105531","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2562863 Win=65535 Len=0"
"371","4.668081060","212.143.195.14","192.168.129.132","TLSv1.2","32945","Application Data, Application Data, Application Data, Application Data, Application Data"
"372","4.668297422","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=2595754 Ack=21508 Win=64240 Len=8472 [TCP PDU reassembled in 373]"
"373","4.668297564","212.143.195.14","192.168.129.132","TLSv1.2","12762","Application Data"
"374","4.668401325","212.143.195.14","192.168.129.132","TLSv1.2","10222","Application Data, Application Data, Application Data, Application Data"
"375","4.668456345","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2627102 Win=65535 Len=0"
"376","4.669123434","212.143.195.14","192.168.129.132","TLSv1.2","64293","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"377","4.669187893","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2691341 Win=65535 Len=0"
"378","4.669678534","212.143.195.14","192.168.129.132","TLSv1.2","41453","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"379","4.670026442","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2732740 Win=65535 Len=0"
"380","4.683539381","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data"
"381","4.683628927","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2748272 Win=65535 Len=0"
"382","4.683735336","212.143.195.14","192.168.129.132","TCP","7114","443  >  54820 [PSH, ACK] Seq=2748272 Ack=21508 Win=64240 Len=7060 [TCP PDU reassembled in 384]"
"383","4.683745820","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2755332 Win=65535 Len=0"
"384","4.690820597","212.143.195.14","192.168.129.132","TLSv1.2","11765","Application Data, Application Data, Application Data, Application Data"
"385","4.690892192","212.143.195.14","192.168.129.132","TLSv1.2","12762","Application Data"
"386","4.690989664","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2779751 Win=65535 Len=0"
"387","4.691233032","212.143.195.14","192.168.129.132","TLSv1.2","25470","Application Data, Application Data, Application Data, Application Data"
"388","4.691251099","212.143.195.14","192.168.129.132","TLSv1.2","11350","Application Data"
"389","4.691285289","212.143.195.14","192.168.129.132","TLSv1.2","3162","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"390","4.691334362","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2819571 Win=65535 Len=0"
"391","4.691434418","212.143.195.14","192.168.129.132","TCP","10888","443  >  54820 [PSH, ACK] Seq=2819571 Ack=21508 Win=64240 Len=10834 [TCP PDU reassembled in 395]"
"392","4.691520981","212.143.195.14","192.168.129.132","TCP","4290","443  >  54820 [PSH, ACK] Seq=2830405 Ack=21508 Win=64240 Len=4236 [TCP PDU reassembled in 395]"
"393","4.691529408","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2830405 Win=65535 Len=0"
"394","4.691678790","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2834641 Win=65535 Len=0"
"395","4.691705270","212.143.195.14","192.168.129.132","TLSv1.2","9403","Application Data"
"396","4.691880986","212.143.195.14","192.168.129.132","TCP","4825","443  >  54820 [PSH, ACK] Seq=2843990 Ack=21508 Win=64240 Len=4771 [TCP PDU reassembled in 398]"
"397","4.692013448","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2848761 Win=65535 Len=0"
"398","4.697143390","212.143.195.14","192.168.129.132","TLSv1.2","19822","Application Data, Application Data, Application Data, Application Data"
"399","4.697273444","212.143.195.14","192.168.129.132","TLSv1.2","19257","Application Data, Application Data, Application Data, Application Data, Application Data"
"400","4.697355018","212.143.195.14","192.168.129.132","TCP","5702","443  >  54820 [PSH, ACK] Seq=2887732 Ack=21508 Win=64240 Len=5648 [TCP PDU reassembled in 402]"
"401","4.697355237","212.143.195.14","192.168.129.132","TCP","7114","443  >  54820 [PSH, ACK] Seq=2893380 Ack=21508 Win=64240 Len=7060 [TCP PDU reassembled in 402]"
"402","4.697398438","212.143.195.14","192.168.129.132","TLSv1.2","12614","Application Data"
"403","4.697413380","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2893380 Win=65535 Len=0"
"404","4.697630280","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2913000 Win=65535 Len=0"
"405","4.697829698","212.143.195.14","192.168.129.132","TLSv1.2","10274","Application Data, Application Data, Application Data, Application Data"
"406","4.697848391","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2923220 Win=65535 Len=0"
"407","4.698100070","212.143.195.14","192.168.129.132","TLSv1.2","34453","Application Data, Application Data, Application Data, Application Data, Application Data"
"408","4.698190879","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2957619 Win=65535 Len=0"
"409","4.698498456","212.143.195.14","192.168.129.132","TLSv1.2","29894","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"410","4.698521177","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=2987459 Win=65535 Len=0"
"411","4.698626267","212.143.195.14","192.168.129.132","TLSv1.2","34453","Application Data, Application Data, Application Data, Application Data, Application Data"
"412","4.698667480","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=3021858 Win=65535 Len=0"
"413","4.699060550","212.143.195.14","192.168.129.132","TLSv1.2","8063","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"414","4.699284855","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=3029867 Win=65535 Len=0"
"415","4.975934506","192.168.129.132","212.143.195.14","TLSv1.2","2286","Application Data"
"416","4.976372573","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3029867 Ack=22968 Win=64240 Len=0"
"417","4.976373032","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3029867 Ack=23740 Win=64240 Len=0"
"418","4.976520697","192.168.129.132","212.143.195.14","TLSv1.2","2257","Application Data"
"419","4.976954358","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3029867 Ack=25200 Win=64240 Len=0"
"420","4.976954723","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3029867 Ack=25943 Win=64240 Len=0"
"421","4.990746991","212.143.195.14","192.168.129.132","TLSv1.2","1246","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"422","4.990747692","212.143.195.14","192.168.129.132","TLSv1.2","36554","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"423","4.990992276","212.143.195.14","192.168.129.132","TCP","545","443  >  54820 [PSH, ACK] Seq=3067559 Ack=25943 Win=64240 Len=491 [TCP PDU reassembled in 426]"
"424","4.991011705","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3067559 Win=65535 Len=0"
"425","4.992064261","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=3068050 Ack=25943 Win=64240 Len=8472 [TCP PDU reassembled in 426]"
"426","4.992064418","212.143.195.14","192.168.129.132","TLSv1.2","7114","Application Data"
"427","4.992166172","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=3083582 Ack=25943 Win=64240 Len=8472 [TCP PDU reassembled in 429]"
"428","4.992166480","212.143.195.14","192.168.129.132","TCP","1466","443  >  54820 [PSH, ACK] Seq=3092054 Ack=25943 Win=64240 Len=1412 [TCP PDU reassembled in 429]"
"429","4.992166562","212.143.195.14","192.168.129.132","TLSv1.2","7114","Application Data"
"430","4.992260985","212.143.195.14","192.168.129.132","TCP","1466","443  >  54820 [PSH, ACK] Seq=3100526 Ack=25943 Win=64240 Len=1412 [TCP PDU reassembled in 433]"
"431","4.992261313","212.143.195.14","192.168.129.132","TCP","2878","443  >  54820 [PSH, ACK] Seq=3101938 Ack=25943 Win=64240 Len=2824 [TCP PDU reassembled in 433]"
"432","4.994261818","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3104762 Win=65535 Len=0"
"433","4.995138111","212.143.195.14","192.168.129.132","TLSv1.2","29706","Application Data, Application Data"
"434","4.995172597","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3134414 Win=65535 Len=0"
"435","4.995336637","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data"
"436","4.995391919","212.143.195.14","192.168.129.132","TCP","7114","443  >  54820 [PSH, ACK] Seq=3149946 Ack=25943 Win=64240 Len=7060 [TCP PDU reassembled in 437]"
"437","4.995392079","212.143.195.14","192.168.129.132","TLSv1.2","12049","Application Data"
"438","4.995526406","212.143.195.14","192.168.129.132","TCP","9239","443  >  54820 [PSH, ACK] Seq=3169001 Ack=25943 Win=64240 Len=9185 [TCP PDU reassembled in 440]"
"439","4.995920609","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3178186 Win=65535 Len=0"
"440","4.998483183","212.143.195.14","192.168.129.132","TLSv1.2","35354","Application Data, Application Data, Application Data"
"441","4.998613814","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3213486 Win=65535 Len=0"
"442","4.998860657","212.143.195.14","192.168.129.132","TCP","9938","443  >  54820 [PSH, ACK] Seq=3213486 Ack=25943 Win=64240 Len=9884 [TCP PDU reassembled in 443]"
"443","4.998861096","212.143.195.14","192.168.129.132","TLSv1.2","19109","Application Data"
"444","4.998927043","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3223370 Win=65535 Len=0"
"445","4.999227644","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3242425 Win=65535 Len=0"
"446","4.999451534","212.143.195.14","192.168.129.132","TLSv1.2","29007","Application Data, Application Data"
"447","4.999848834","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3271378 Win=65535 Len=0"
"448","5.003510288","212.143.195.14","192.168.129.132","TCP","1466","443  >  54820 [PSH, ACK] Seq=3271378 Ack=25943 Win=64240 Len=1412 [TCP PDU reassembled in 450]"
"449","5.003510651","212.143.195.14","192.168.129.132","TCP","4290","443  >  54820 [PSH, ACK] Seq=3272790 Ack=25943 Win=64240 Len=4236 [TCP PDU reassembled in 450]"
"450","5.003510684","212.143.195.14","192.168.129.132","TLSv1.2","11734","Application Data"
"451","5.003651101","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3277026 Win=65535 Len=0"
"452","5.003757197","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3288706 Win=65535 Len=0"
"453","5.003901417","212.143.195.14","192.168.129.132","TCP","1082","443  >  54820 [PSH, ACK] Seq=3288706 Ack=25943 Win=64240 Len=1028 [TCP PDU reassembled in 454]"
"454","5.003901539","212.143.195.14","192.168.129.132","TLSv1.2","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"455","5.003901579","212.143.195.14","192.168.129.132","TCP","5702","443  >  54820 [PSH, ACK] Seq=3298206 Ack=25943 Win=64240 Len=5648 [TCP PDU reassembled in 457]"
"456","5.003944435","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3303854 Win=65535 Len=0"
"457","5.003998683","212.143.195.14","192.168.129.132","TLSv1.2","8526","Application Data"
"458","5.004110823","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3312326 Win=65535 Len=0"
"459","5.004326688","212.143.195.14","192.168.129.132","TLSv1.2","20494","Application Data"
"460","5.004460120","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3332766 Win=65535 Len=0"
"461","5.004528968","212.143.195.14","192.168.129.132","TCP","794","443  >  54820 [PSH, ACK] Seq=3332766 Ack=25943 Win=64240 Len=740 [TCP PDU reassembled in 463]"
"462","5.004529103","212.143.195.14","192.168.129.132","TCP","7114","443  >  54820 [PSH, ACK] Seq=3333506 Ack=25943 Win=64240 Len=7060 [TCP PDU reassembled in 463]"
"463","5.004529142","212.143.195.14","192.168.129.132","TLSv1.2","18410","Application Data"
"464","5.004673690","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3358922 Win=65535 Len=0"
"465","5.004701425","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data"
"466","5.004750278","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data"
"467","5.004793635","212.143.195.14","192.168.129.132","TLSv1.2","5894","Application Data"
"468","5.004809229","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3389986 Win=65535 Len=0"
"469","5.004935289","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3395826 Win=65535 Len=0"
"470","5.004946116","212.143.195.14","192.168.129.132","TCP","1233","443  >  54820 [PSH, ACK] Seq=3395826 Ack=25943 Win=64240 Len=1179 [TCP PDU reassembled in 473]"
"471","5.004946243","212.143.195.14","192.168.129.132","TCP","4331","443  >  54820 [PSH, ACK] Seq=3397005 Ack=25943 Win=64240 Len=4277 [TCP PDU reassembled in 473]"
"472","5.005306276","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3401282 Win=65535 Len=0"
"473","5.005330287","212.143.195.14","192.168.129.132","TLSv1.2","26552","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"474","5.005596170","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=25943 Ack=3427780 Win=65535 Len=0"
"475","5.020613744","192.168.129.132","142.250.75.174","TLSv1.2","3377","Application Data"
"476","5.021066288","192.168.129.132","142.250.75.174","TLSv1.2","653","Application Data"
"477","5.021511847","142.250.75.174","192.168.129.132","TCP","60","443  >  34372 [ACK] Seq=3376 Ack=26093 Win=64240 Len=0"
"478","5.021512204","142.250.75.174","192.168.129.132","TCP","60","443  >  34372 [ACK] Seq=3376 Ack=27553 Win=64240 Len=0"
"479","5.021512308","142.250.75.174","192.168.129.132","TCP","60","443  >  34372 [ACK] Seq=3376 Ack=27956 Win=64240 Len=0"
"480","5.021512416","142.250.75.174","192.168.129.132","TCP","60","443  >  34372 [ACK] Seq=3376 Ack=28555 Win=64240 Len=0"
"481","5.051914895","192.168.129.132","212.143.195.14","TLSv1.2","2286","Application Data"
"482","5.052277837","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3427780 Ack=27403 Win=64240 Len=0"
"483","5.052317418","192.168.129.132","212.143.195.14","TLSv1.2","2256","Application Data"
"484","5.052898856","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3427780 Ack=28175 Win=64240 Len=0"
"485","5.052899173","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3427780 Ack=29635 Win=64240 Len=0"
"486","5.052899281","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3427780 Ack=30377 Win=64240 Len=0"
"487","5.067633051","212.143.195.14","192.168.129.132","TLSv1.2","1555","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"488","5.067966990","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=30377 Ack=3429281 Win=65535 Len=0"
"489","5.100663044","142.250.75.174","192.168.129.132","TLSv1.2","197","Application Data, Application Data, Application Data"
"490","5.101999186","192.168.129.132","142.250.75.174","TLSv1.2","93","Application Data"
"491","5.102462745","142.250.75.174","192.168.129.132","TCP","60","443  >  34372 [ACK] Seq=3519 Ack=28594 Win=64240 Len=0"
"492","6.093505034","192.168.129.132","142.250.75.86","TLSv1.2","221","Application Data"
"493","6.094035663","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=358018 Ack=1816 Win=64240 Len=0"
"494","6.101207175","142.250.75.86","192.168.129.132","TLSv1.2","2997","Application Data, Application Data, Application Data"
"495","6.101600599","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1816 Ack=360961 Win=65535 Len=0"
"496","6.102116575","142.250.75.86","192.168.129.132","TLSv1.2","22646","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"497","6.102398601","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1816 Ack=383553 Win=65535 Len=0"
"498","6.104235955","142.250.75.86","192.168.129.132","TLSv1.2","21850","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"499","6.104299687","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1816 Ack=405349 Win=65535 Len=0"
"500","6.105991447","192.168.129.132","142.250.75.86","TLSv1.2","93","Application Data"
"501","6.106687002","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=405349 Ack=1855 Win=64240 Len=0"
"502","6.241011102","192.168.129.132","212.143.195.14","TLSv1.2","2286","Application Data"
"503","6.241579065","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3429281 Ack=31837 Win=64240 Len=0"
"504","6.241579449","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3429281 Ack=32609 Win=64240 Len=0"
"505","6.241676655","192.168.129.132","212.143.195.14","TLSv1.2","2254","Application Data"
"506","6.242089756","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3429281 Ack=34069 Win=64240 Len=0"
"507","6.242090064","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=3429281 Ack=34809 Win=64240 Len=0"
"508","6.257646944","212.143.195.14","192.168.129.132","TLSv1.2","1246","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"509","6.257647582","212.143.195.14","192.168.129.132","TLSv1.2","37045","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"510","6.257989760","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3467464 Win=65535 Len=0"
"511","6.260893011","212.143.195.14","192.168.129.132","TLSv1.2","44838","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"512","6.260978130","212.143.195.14","192.168.129.132","TLSv1.2","19509","Application Data, Application Data, Application Data, Application Data, Application Data"
"513","6.261228873","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3531703 Win=65535 Len=0"
"514","6.261747782","212.143.195.14","192.168.129.132","TLSv1.2","38491","Application Data, Application Data, Application Data, Application Data, Application Data"
"515","6.261777151","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3570140 Win=65535 Len=0"
"516","6.266010823","212.143.195.14","192.168.129.132","TLSv1.2","56534","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"517","6.266222668","212.143.195.14","192.168.129.132","TLSv1.2","7813","Application Data, Application Data, Application Data, Application Data"
"518","6.266290446","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3634379 Win=65535 Len=0"
"519","6.266743014","212.143.195.14","192.168.129.132","TLSv1.2","37479","Application Data, Application Data, Application Data, Application Data, Application Data"
"520","6.266796164","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3671804 Win=65535 Len=0"
"521","6.271600947","212.143.195.14","192.168.129.132","TLSv1.2","22646","Application Data, Application Data, Application Data, Application Data, Application Data"
"522","6.271671917","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3694396 Win=65535 Len=0"
"523","6.272156510","212.143.195.14","192.168.129.132","TLSv1.2","22646","Application Data"
"524","6.272212080","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3716988 Win=65535 Len=0"
"525","6.272216729","212.143.195.14","192.168.129.132","TLSv1.2","19109","Application Data, Application Data, Application Data, Application Data"
"526","6.272401525","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=34809 Ack=3736043 Win=65535 Len=0"
"527","6.272715852","212.143.195.14","192.168.129.132","TLSv1.2","45238","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"528","6.272838221","212.143.195.14","192.168.129.132","TLSv1.2","19109","Application Data, Application Data, Application Data, Application Data"
